GEO,year,Total_Population,Population_0_14,Population_15_more,labour_force,inactive_adults,employment,unemployment,parttime,fulltime
Prince Edward Island,1977-06,,,,,,,,,
Prince Edward Island,1977-07,,,,,,,,,
Prince Edward Island,1977-08,,,,,,,,,
Prince Edward Island,1977-09,,,,,,,,,
Prince Edward Island,1977-10,,,,,,,,,
Prince Edward Island,1977-11,,,,,,,,,
Prince Edward Island,1977-12,,,,,,,,,
Prince Edward Island,1978-01,,,,,,,,,
Prince Edward Island,1978-02,,,,,,,,,
Prince Edward Island,1978-03,,,,,,,,,
Prince Edward Island,1978-04,,,,,,,,,
Prince Edward Island,1978-05,,,,,,,,,
Prince Edward Island,1978-06,,,,,,,,,
Prince Edward Island,1978-07,,,,,,,,,
Prince Edward Island,1978-08,,,,,,,,,
Prince Edward Island,1978-09,,,,,,,,,
Prince Edward Island,1978-10,,,,,,,,,
Prince Edward Island,1978-11,,,,,,,,,
Prince Edward Island,1978-12,,,,,,,,,
Prince Edward Island,1979-01,,,,,,,,,
Prince Edward Island,1979-02,,,,,,,,,
Prince Edward Island,1979-03,,,,,,,,,
Prince Edward Island,1979-04,,,,,,,,,
Prince Edward Island,1979-05,,,,,,,,,
Prince Edward Island,1979-06,,,,,,,,,
Prince Edward Island,1979-07,,,,,,,,,
Prince Edward Island,1979-08,,,,,,,,,
Prince Edward Island,1979-09,,,,,,,,,
Prince Edward Island,1979-10,,,,,,,,,
Prince Edward Island,1979-11,,,,,,,,,
Prince Edward Island,1979-12,,,,,,,,,
Prince Edward Island,1980-01,,,,,,,,,
Prince Edward Island,1980-02,,,,,,,,,
Prince Edward Island,1980-03,,,,,,,,,
Prince Edward Island,1980-04,,,,,,,,,
Prince Edward Island,1980-05,,,,,,,,,
Prince Edward Island,1980-06,,,,,,,,,
Prince Edward Island,1980-07,,,,,,,,,
Prince Edward Island,1980-08,,,,,,,,,
Prince Edward Island,1980-09,,,,,,,,,
Prince Edward Island,1980-10,,,,,,,,,
Prince Edward Island,1980-11,,,,,,,,,
Prince Edward Island,1980-12,,,,,,,,,
Prince Edward Island,1981-01,,,,,,,,,
Prince Edward Island,1981-02,,,,,,,,,
Prince Edward Island,1981-03,,,,,,,,,
Prince Edward Island,1981-04,,,,,,,,,
Prince Edward Island,1981-05,,,,,,,,,
Prince Edward Island,1981-06,,,,,,,,,
Prince Edward Island,1981-07,,,,,,,,,
Prince Edward Island,1981-08,,,,,,,,,
Prince Edward Island,1981-09,,,,,,,,,
Prince Edward Island,1981-10,,,,,,,,,
Prince Edward Island,1981-11,,,,,,,,,
Prince Edward Island,1981-12,,,,,,,,,
Prince Edward Island,1982-01,,,,,,,,,
Prince Edward Island,1982-02,,,,,,,,,
Prince Edward Island,1982-03,,,,,,,,,
Prince Edward Island,1982-04,,,,,,,,,
Prince Edward Island,1982-05,,,,,,,,,
Prince Edward Island,1982-06,,,,,,,,,
Prince Edward Island,1982-07,,,,,,,,,
Prince Edward Island,1982-08,,,,,,,,,
Prince Edward Island,1982-09,,,,,,,,,
Prince Edward Island,1982-10,,,,,,,,,
Prince Edward Island,1982-11,,,,,,,,,
Prince Edward Island,1982-12,,,,,,,,,
Prince Edward Island,1983-01,,,,,,,,,
Prince Edward Island,1983-02,,,,,,,,,
Prince Edward Island,1983-03,,,,,,,,,
Prince Edward Island,1983-04,,,,,,,,,
Prince Edward Island,1983-05,,,,,,,,,
Prince Edward Island,1983-06,,,,,,,,,
Prince Edward Island,1983-07,,,,,,,,,
Prince Edward Island,1983-08,,,,,,,,,
Prince Edward Island,1983-09,,,,,,,,,
Prince Edward Island,1983-10,,,,,,,,,
Prince Edward Island,1983-11,,,,,,,,,
Prince Edward Island,1983-12,,,,,,,,,
Prince Edward Island,1984-01,,,,,,,,,
Prince Edward Island,1984-02,,,,,,,,,
Prince Edward Island,1984-03,,,,,,,,,
Prince Edward Island,1984-04,,,,,,,,,
Prince Edward Island,1984-05,,,,,,,,,
Prince Edward Island,1984-06,,,,,,,,,
Prince Edward Island,1984-07,,,,,,,,,
Prince Edward Island,1984-08,,,,,,,,,
Prince Edward Island,1984-09,,,,,,,,,
Prince Edward Island,1984-10,,,,,,,,,
Prince Edward Island,1984-11,,,,,,,,,
Prince Edward Island,1984-12,,,,,,,,,
Prince Edward Island,1985-01,,,,,,,,,
Prince Edward Island,1985-02,,,,,,,,,
Prince Edward Island,1985-03,,,,,,,,,
Prince Edward Island,1985-04,,,,,,,,,
Prince Edward Island,1985-05,,,,,,,,,
Prince Edward Island,1985-06,,,,,,,,,
Prince Edward Island,1985-07,,,,,,,,,
Prince Edward Island,1985-08,,,,,,,,,
Prince Edward Island,1985-09,,,,,,,,,
Prince Edward Island,1985-10,,,,,,,,,
Prince Edward Island,1985-11,,,,,,,,,
Prince Edward Island,1985-12,,,,,,,,,
Prince Edward Island,1986-01,,,,,,,,,
Prince Edward Island,1986-02,,,,,,,,,
Prince Edward Island,1986-03,,,,,,,,,
Prince Edward Island,1986-04,,,,,,,,,
Prince Edward Island,1986-05,,,,,,,,,
Prince Edward Island,1986-06,,,,,,,,,
Prince Edward Island,1986-07,,,,,,,,,
Prince Edward Island,1986-08,,,,,,,,,
Prince Edward Island,1986-09,,,,,,,,,
Prince Edward Island,1986-10,,,,,,,,,
Prince Edward Island,1986-11,,,,,,,,,
Prince Edward Island,1986-12,,,,,,,,,
Prince Edward Island,1987-01,,,,,,,,,
Prince Edward Island,1987-02,,,,,,,,,
Prince Edward Island,1987-03,,,,,,,,,
Prince Edward Island,1987-04,,,,,,,,,
Prince Edward Island,1987-05,,,,,,,,,
Prince Edward Island,1987-06,,,,,,,,,
Prince Edward Island,1987-07,,,,,,,,,
Prince Edward Island,1987-08,,,,,,,,,
Prince Edward Island,1987-09,,,,,,,,,
Prince Edward Island,1987-10,,,,,,,,,
Prince Edward Island,1987-11,,,,,,,,,
Prince Edward Island,1987-12,,,,,,,,,
Prince Edward Island,1988-01,,,,,,,,,
Prince Edward Island,1988-02,,,,,,,,,
Prince Edward Island,1988-03,,,,,,,,,
Prince Edward Island,1988-04,,,,,,,,,
Prince Edward Island,1988-05,,,,,,,,,
Prince Edward Island,1988-06,,,,,,,,,
Prince Edward Island,1988-07,,,,,,,,,
Prince Edward Island,1988-08,,,,,,,,,
Prince Edward Island,1988-09,,,,,,,,,
Prince Edward Island,1988-10,,,,,,,,,
Prince Edward Island,1988-11,,,,,,,,,
Prince Edward Island,1988-12,,,,,,,,,
Prince Edward Island,1989-01,,,,,,,,,
Prince Edward Island,1989-02,,,,,,,,,
Prince Edward Island,1989-03,,,,,,,,,
Prince Edward Island,1989-04,,,,,,,,,
Prince Edward Island,1989-05,,,,,,,,,
Prince Edward Island,1989-06,,,,,,,,,
Prince Edward Island,1989-07,,,,,,,,,
Prince Edward Island,1989-08,,,,,,,,,
Prince Edward Island,1989-09,,,,,,,,,
Prince Edward Island,1989-10,,,,,,,,,
Prince Edward Island,1989-11,,,,,,,,,
Prince Edward Island,1989-12,,,,,,,,,
Prince Edward Island,1990-01,,,,,,,,,
Prince Edward Island,1990-02,,,,,,,,,
Prince Edward Island,1990-03,,,,,,,,,
Prince Edward Island,1990-04,,,,,,,,,
Prince Edward Island,1990-05,,,,,,,,,
Prince Edward Island,1990-06,,,,,,,,,
Prince Edward Island,1990-07,,,,,,,,,
Prince Edward Island,1990-08,,,,,,,,,
Prince Edward Island,1990-09,,,,,,,,,
Prince Edward Island,1990-10,,,,,,,,,
Prince Edward Island,1990-11,,,,,,,,,
Prince Edward Island,1990-12,,,,,,,,,
Prince Edward Island,1991-01,,,,,,,,,
Prince Edward Island,1991-02,,,,,,,,,
Prince Edward Island,1991-03,,,,,,,,,
Prince Edward Island,1991-04,,,,,,,,,
Prince Edward Island,1991-05,,,,,,,,,
Prince Edward Island,1991-06,,,,,,,,,
Prince Edward Island,1991-07,,,,,,,,,
Prince Edward Island,1991-08,,,,,,,,,
Prince Edward Island,1991-09,,,,,,,,,
Prince Edward Island,1991-10,,,,,,,,,
Prince Edward Island,1991-11,,,,,,,,,
Prince Edward Island,1991-12,,,,,,,,,
Prince Edward Island,1992-01,,,,,,,,,
Prince Edward Island,1992-02,,,,,,,,,
Prince Edward Island,1992-03,,,,,,,,,
Prince Edward Island,1992-04,,,,,,,,,
Prince Edward Island,1992-05,,,,,,,,,
Prince Edward Island,1992-06,,,,,,,,,
Prince Edward Island,1992-07,,,,,,,,,
Prince Edward Island,1992-08,,,,,,,,,
Prince Edward Island,1992-09,,,,,,,,,
Prince Edward Island,1992-10,,,,,,,,,
Prince Edward Island,1992-11,,,,,,,,,
Prince Edward Island,1992-12,,,,,,,,,
Prince Edward Island,1993-01,,,,,,,,,
Prince Edward Island,1993-02,,,,,,,,,
Prince Edward Island,1993-03,,,,,,,,,
Prince Edward Island,1993-04,,,,,,,,,
Prince Edward Island,1993-05,,,,,,,,,
Prince Edward Island,1993-06,,,,,,,,,
Prince Edward Island,1993-07,,,,,,,,,
Prince Edward Island,1993-08,,,,,,,,,
Prince Edward Island,1993-09,,,,,,,,,
Prince Edward Island,1993-10,,,,,,,,,
Prince Edward Island,1993-11,,,,,,,,,
Prince Edward Island,1993-12,,,,,,,,,
Prince Edward Island,1994-01,,,,,,,,,
Prince Edward Island,1994-02,,,,,,,,,
Prince Edward Island,1994-03,,,,,,,,,
Prince Edward Island,1994-04,,,,,,,,,
Prince Edward Island,1994-05,,,,,,,,,
Prince Edward Island,1994-06,,,,,,,,,
Prince Edward Island,1994-07,,,,,,,,,
Prince Edward Island,1994-08,,,,,,,,,
Prince Edward Island,1994-09,,,,,,,,,
Prince Edward Island,1994-10,,,,,,,,,
Prince Edward Island,1994-11,,,,,,,,,
Prince Edward Island,1994-12,,,,,,,,,
Prince Edward Island,1995-01,,,,,,,,,
Prince Edward Island,1995-02,,,,,,,,,
Prince Edward Island,1995-03,,,,,,,,,
Prince Edward Island,1995-04,,,,,,,,,
Prince Edward Island,1995-05,,,,,,,,,
Prince Edward Island,1995-06,,,,,,,,,
Prince Edward Island,1995-07,,,,,,,,,
Prince Edward Island,1995-08,,,,,,,,,
Prince Edward Island,1995-09,,,,,,,,,
Prince Edward Island,1995-10,,,,,,,,,
Prince Edward Island,1995-11,,,,,,,,,
Prince Edward Island,1995-12,,,,,,,,,
Prince Edward Island,1996-01,,,,,,,,,
Prince Edward Island,1996-02,,,,,,,,,
Prince Edward Island,1996-03,,,,,,,,,
Prince Edward Island,1996-04,,,,,,,,,
Prince Edward Island,1996-05,,,,,,,,,
Prince Edward Island,1996-06,,,,,,,,,
Prince Edward Island,1996-07,,,,,,,,,
Prince Edward Island,1996-08,,,,,,,,,
Prince Edward Island,1996-09,,,,,,,,,
Prince Edward Island,1996-10,,,,,,,,,
Prince Edward Island,1996-11,,,,,,,,,
Prince Edward Island,1996-12,,,,,,,,,
Prince Edward Island,1997-01,,,,,,,,,
Prince Edward Island,1997-02,,,,,,,,,
Prince Edward Island,1997-03,,,,,,,,,
Prince Edward Island,1997-04,,,,,,,,,
Prince Edward Island,1997-05,,,,,,,,,
Prince Edward Island,1997-06,,,,,,,,,
Prince Edward Island,1997-07,,,,,,,,,
Prince Edward Island,1997-08,,,,,,,,,
Prince Edward Island,1997-09,,,,,,,,,
Prince Edward Island,1997-10,,,,,,,,,
Prince Edward Island,1997-11,,,,,,,,,
Prince Edward Island,1997-12,,,,,,,,,
Prince Edward Island,1998-01,,,,,,,,,
Prince Edward Island,1998-02,,,,,,,,,
Prince Edward Island,1998-03,,,,,,,,,
Prince Edward Island,1998-04,,,,,,,,,
Prince Edward Island,1998-05,,,,,,,,,
Prince Edward Island,1998-06,,,,,,,,,
Prince Edward Island,1998-07,,,,,,,,,
Prince Edward Island,1998-08,,,,,,,,,
Prince Edward Island,1998-09,,,,,,,,,
Prince Edward Island,1998-10,,,,,,,,,
Prince Edward Island,1998-11,,,,,,,,,
Prince Edward Island,1998-12,,,,,,,,,
Prince Edward Island,1999-01,,,,,,,,,
Prince Edward Island,1999-02,,,,,,,,,
Prince Edward Island,1999-03,,,,,,,,,
Prince Edward Island,1999-04,,,,,,,,,
Prince Edward Island,1999-05,,,,,,,,,
Prince Edward Island,1999-06,,,,,,,,,
Prince Edward Island,1999-07,,,,,,,,,
Prince Edward Island,1999-08,,,,,,,,,
Prince Edward Island,1999-09,,,,,,,,,
Prince Edward Island,1999-10,,,,,,,,,
Prince Edward Island,1999-11,,,,,,,,,
Prince Edward Island,1999-12,,,,,,,,,
Prince Edward Island,2000-01,,,,,,,,,
Prince Edward Island,2000-02,,,,,,,,,
Prince Edward Island,2000-03,,,,,,,,,
Prince Edward Island,2000-04,,,,,,,,,
Prince Edward Island,2000-05,,,,,,,,,
Prince Edward Island,2000-06,,,,,,,,,
Prince Edward Island,2000-07,,,,,,,,,
Prince Edward Island,2000-08,,,,,,,,,
Prince Edward Island,2000-09,,,,,,,,,
Prince Edward Island,2000-10,,,,,,,,,
Prince Edward Island,2000-11,,,,,,,,,
Prince Edward Island,2000-12,,,,,,,,,
Prince Edward Island,2001-01,,,,,,,,,
Prince Edward Island,2001-02,,,,,,,,,
Prince Edward Island,2001-03,,,,,,,,,
Prince Edward Island,2001-04,,,,,,,,,
Prince Edward Island,2001-05,,,,,,,,,
Prince Edward Island,2001-06,,,,,,,,,
Prince Edward Island,2001-07,,,,,,,,,
Prince Edward Island,2001-08,,,,,,,,,
Prince Edward Island,2001-09,,,,,,,,,
Prince Edward Island,2001-10,,,,,,,,,
Prince Edward Island,2001-11,,,,,,,,,
Prince Edward Island,2001-12,,,,,,,,,
Prince Edward Island,2002-01,,,,,,,,,
Prince Edward Island,2002-02,,,,,,,,,
Prince Edward Island,2002-03,,,,,,,,,
Prince Edward Island,2002-04,,,,,,,,,
Prince Edward Island,2002-05,,,,,,,,,
Prince Edward Island,2002-06,,,,,,,,,
Prince Edward Island,2002-07,,,,,,,,,
Prince Edward Island,2002-08,,,,,,,,,
Prince Edward Island,2002-09,,,,,,,,,
Prince Edward Island,2002-10,,,,,,,,,
Prince Edward Island,2002-11,,,,,,,,,
Prince Edward Island,2002-12,,,,,,,,,
Prince Edward Island,2003-01,,,,,,,,,
Prince Edward Island,2003-02,,,,,,,,,
Prince Edward Island,2003-03,,,,,,,,,
Prince Edward Island,2003-04,,,,,,,,,
Prince Edward Island,2003-05,,,,,,,,,
Prince Edward Island,2003-06,,,,,,,,,
Prince Edward Island,2003-07,,,,,,,,,
Prince Edward Island,2003-08,,,,,,,,,
Prince Edward Island,2003-09,,,,,,,,,
Prince Edward Island,2003-10,,,,,,,,,
Prince Edward Island,2003-11,,,,,,,,,
Prince Edward Island,2003-12,,,,,,,,,
Prince Edward Island,2004-01,,,,,,,,,
Prince Edward Island,2004-02,,,,,,,,,
Prince Edward Island,2004-03,,,,,,,,,
Prince Edward Island,2004-04,,,,,,,,,
Prince Edward Island,2004-05,,,,,,,,,
Prince Edward Island,2004-06,,,,,,,,,
Prince Edward Island,2004-07,,,,,,,,,
Prince Edward Island,2004-08,,,,,,,,,
Prince Edward Island,2004-09,,,,,,,,,
Prince Edward Island,2004-10,,,,,,,,,
Prince Edward Island,2004-11,,,,,,,,,
Prince Edward Island,2004-12,,,,,,,,,
Prince Edward Island,2005-01,,,,,,,,,
Prince Edward Island,2005-02,,,,,,,,,
Prince Edward Island,2005-03,,,,,,,,,
Prince Edward Island,2005-04,,,,,,,,,
Prince Edward Island,2005-05,,,,,,,,,
Prince Edward Island,2005-06,,,,,,,,,
Prince Edward Island,2005-07,,,,,,,,,
Prince Edward Island,2005-08,,,,,,,,,
Prince Edward Island,2005-09,,,,,,,,,
Prince Edward Island,2005-10,,,,,,,,,
Prince Edward Island,2005-11,,,,,,,,,
Prince Edward Island,2005-12,,,,,,,,,
Prince Edward Island,2006-01,,,,,,,,,
Prince Edward Island,2006-02,,,,,,,,,
Prince Edward Island,2006-03,,,,,,,,,
Prince Edward Island,2006-04,,,,,,,,,
Prince Edward Island,2006-05,,,,,,,,,
Prince Edward Island,2006-06,,,,,,,,,
Prince Edward Island,2006-07,,,,,,,,,
Prince Edward Island,2006-08,,,,,,,,,
Prince Edward Island,2006-09,,,,,,,,,
Prince Edward Island,2006-10,,,,,,,,,
Prince Edward Island,2006-11,,,,,,,,,
Prince Edward Island,2006-12,,,,,,,,,
Prince Edward Island,2007-01,,,,,,,,,
Prince Edward Island,2007-02,,,,,,,,,
Prince Edward Island,2007-03,,,,,,,,,
Prince Edward Island,2007-04,,,,,,,,,
Prince Edward Island,2007-05,,,,,,,,,
Prince Edward Island,2007-06,,,,,,,,,
Prince Edward Island,2007-07,,,,,,,,,
Prince Edward Island,2007-08,,,,,,,,,
Prince Edward Island,2007-09,,,,,,,,,
Prince Edward Island,2007-10,,,,,,,,,
Prince Edward Island,2007-11,,,,,,,,,
Prince Edward Island,2007-12,,,,,,,,,
Prince Edward Island,2008-01,,,,,,,,,
Prince Edward Island,2008-02,,,,,,,,,
Prince Edward Island,2008-03,,,,,,,,,
Prince Edward Island,2008-04,,,,,,,,,
Prince Edward Island,2008-05,,,,,,,,,
Prince Edward Island,2008-06,,,,,,,,,
Prince Edward Island,2008-07,,,,,,,,,
Prince Edward Island,2008-08,,,,,,,,,
Prince Edward Island,2008-09,,,,,,,,,
Prince Edward Island,2008-10,,,,,,,,,
Prince Edward Island,2008-11,,,,,,,,,
Prince Edward Island,2008-12,,,,,,,,,
Prince Edward Island,2009-01,,,,,,,,,
Prince Edward Island,2009-02,,,,,,,,,
Prince Edward Island,2009-03,,,,,,,,,
Prince Edward Island,2009-04,,,,,,,,,
Prince Edward Island,2009-05,,,,,,,,,
Prince Edward Island,2009-06,,,,,,,,,
Prince Edward Island,2009-07,,,,,,,,,
Prince Edward Island,2009-08,,,,,,,,,
Prince Edward Island,2009-09,,,,,,,,,
Prince Edward Island,2009-10,,,,,,,,,
Prince Edward Island,2009-11,,,,,,,,,
Prince Edward Island,2009-12,,,,,,,,,
Prince Edward Island,2010-01,,,,,,,,,
Prince Edward Island,2010-02,,,,,,,,,
Prince Edward Island,2010-03,,,,,,,,,
Prince Edward Island,2010-04,,,,,,,,,
Prince Edward Island,2010-05,,,,,,,,,
Prince Edward Island,2010-06,,,,,,,,,
Prince Edward Island,2010-07,,,,,,,,,
Prince Edward Island,2010-08,,,,,,,,,
Prince Edward Island,2010-09,,,,,,,,,
Prince Edward Island,2010-10,,,,,,,,,
Prince Edward Island,2010-11,,,,,,,,,
Prince Edward Island,2010-12,,,,,,,,,
Prince Edward Island,2011-01,,,,,,,,,
Prince Edward Island,2011-02,,,,,,,,,
Prince Edward Island,2011-03,,,,,,,,,
Prince Edward Island,2011-04,,,,,,,,,
Prince Edward Island,2011-05,,,,,,,,,
Prince Edward Island,2011-06,,,,,,,,,
Prince Edward Island,2011-07,,,,,,,,,
Prince Edward Island,2011-08,,,,,,,,,
Prince Edward Island,2011-09,,,,,,,,,
Prince Edward Island,2011-10,,,,,,,,,
Prince Edward Island,2011-11,,,,,,,,,
Prince Edward Island,2011-12,,,,,,,,,
Prince Edward Island,2012-01,,,,,,,,,
Prince Edward Island,2012-02,,,,,,,,,
Prince Edward Island,2012-03,,,,,,,,,
Prince Edward Island,2012-04,,,,,,,,,
Prince Edward Island,2012-05,,,,,,,,,
Prince Edward Island,2012-06,,,,,,,,,
Prince Edward Island,2012-07,,,,,,,,,
Prince Edward Island,2012-08,,,,,,,,,
Prince Edward Island,2012-09,,,,,,,,,
Prince Edward Island,2012-10,,,,,,,,,
Prince Edward Island,2012-11,,,,,,,,,
Prince Edward Island,2012-12,,,,,,,,,
Prince Edward Island,2013-01,,,,,,,,,
Prince Edward Island,2013-02,,,,,,,,,
Prince Edward Island,2013-03,,,,,,,,,
Prince Edward Island,2013-04,,,,,,,,,
Prince Edward Island,2013-05,,,,,,,,,
Prince Edward Island,2013-06,,,,,,,,,
Prince Edward Island,2013-07,,,,,,,,,
Prince Edward Island,2013-08,,,,,,,,,
Prince Edward Island,2013-09,,,,,,,,,
Prince Edward Island,2013-10,,,,,,,,,
Prince Edward Island,2013-11,,,,,,,,,
Prince Edward Island,2013-12,,,,,,,,,
Prince Edward Island,2014-01,,,,,,,,,
Prince Edward Island,2014-02,,,,,,,,,
Prince Edward Island,2014-03,,,,,,,,,
Prince Edward Island,2014-04,,,,,,,,,
Prince Edward Island,2014-05,,,,,,,,,
Prince Edward Island,2014-06,,,,,,,,,
Prince Edward Island,2014-07,,,,,,,,,
Prince Edward Island,2014-08,,,,,,,,,
Prince Edward Island,2014-09,,,,,,,,,
Prince Edward Island,2014-10,,,,,,,,,
Prince Edward Island,2014-11,,,,,,,,,
Prince Edward Island,2014-12,,,,,,,,,
Prince Edward Island,2015-01,,,,,,,,,
Prince Edward Island,2015-02,,,,,,,,,
Prince Edward Island,2015-03,,,,,,,,,
Prince Edward Island,2015-04,,,,,,,,,
Prince Edward Island,2015-05,,,,,,,,,
Prince Edward Island,2015-06,,,,,,,,,
Prince Edward Island,2015-07,,,,,,,,,
Prince Edward Island,2015-08,,,,,,,,,
Prince Edward Island,2015-09,,,,,,,,,
Prince Edward Island,2015-10,,,,,,,,,
Prince Edward Island,2015-11,,,,,,,,,
Prince Edward Island,2015-12,,,,,,,,,
Prince Edward Island,2016-01,,,,,,,,,
Prince Edward Island,2016-02,,,,,,,,,
Prince Edward Island,2016-03,,,,,,,,,
Prince Edward Island,2016-04,,,,,,,,,
Prince Edward Island,2016-05,,,,,,,,,
Prince Edward Island,2016-06,,,,,,,,,
Prince Edward Island,2016-07,,,,,,,,,
Prince Edward Island,2016-08,,,,,,,,,
Prince Edward Island,2016-09,,,,,,,,,
Prince Edward Island,2016-10,,,,,,,,,
Prince Edward Island,2016-11,,,,,,,,,
Prince Edward Island,2016-12,,,,,,,,,
Prince Edward Island,2017-01,,,,,,,,,
Prince Edward Island,2017-02,,,,,,,,,
Prince Edward Island,2017-03,,,,,,,,,
Prince Edward Island,2017-04,,,,,,,,,
Prince Edward Island,2017-05,,,,,,,,,
Prince Edward Island,2017-06,,,,,,,,,
Prince Edward Island,2017-07,,,,,,,,,
Prince Edward Island,2017-08,,,,,,,,,
Prince Edward Island,2017-09,,,,,,,,,
Prince Edward Island,2017-10,,,,,,,,,
Prince Edward Island,2017-11,,,,,,,,,
Prince Edward Island,2017-12,,,,,,,,,
Prince Edward Island,2018-01,,,,,,,,,
Prince Edward Island,2018-02,,,,,,,,,
Prince Edward Island,2018-03,,,,,,,,,
Prince Edward Island,2018-04,,,,,,,,,
Prince Edward Island,2018-05,,,,,,,,,
Prince Edward Island,2018-06,,,,,,,,,
Prince Edward Island,2018-07,,,,,,,,,
Prince Edward Island,2018-08,,,,,,,,,
Prince Edward Island,2018-09,,,,,,,,,
Prince Edward Island,2018-10,,,,,,,,,
Prince Edward Island,2018-11,,,,,,,,,
Prince Edward Island,2018-12,,,,,,,,,
Prince Edward Island,2019-01,,,,,,,,,
Prince Edward Island,2019-02,,,,,,,,,
Prince Edward Island,2019-03,,,,,,,,,
Prince Edward Island,2019-04,,,,,,,,,
Prince Edward Island,2019-05,,,,,,,,,
Prince Edward Island,2019-06,,,,,,,,,
Prince Edward Island,2019-07,,,,,,,,,
Prince Edward Island,2019-08,,,,,,,,,
Prince Edward Island,2019-09,,,,,,,,,
Prince Edward Island,2019-10,,,,,,,,,
Prince Edward Island,2019-11,,,,,,,,,
Prince Edward Island,2019-12,,,,,,,,,
Prince Edward Island,2020-01,,,,,,,,,
Prince Edward Island,2020-02,,,,,,,,,
Prince Edward Island,2020-03,,,,,,,,,
Prince Edward Island,2020-04,,,,,,,,,
Prince Edward Island,2020-05,,,,,,,,,
Prince Edward Island,2020-06,,,,,,,,,
Prince Edward Island,2020-07,,,,,,,,,
Prince Edward Island,2020-08,,,,,,,,,
Prince Edward Island,2020-09,,,,,,,,,
Prince Edward Island,2020-10,,,,,,,,,
Prince Edward Island,2020-11,,,,,,,,,
Prince Edward Island,2020-12,,,,,,,,,
Prince Edward Island,2021-01,,,,,,,,,
Prince Edward Island,2021-02,,,,,,,,,
Prince Edward Island,2021-03,,,,,,,,,
Prince Edward Island,2021-04,,,,,,,,,
Prince Edward Island,2021-05,,,,,,,,,
Prince Edward Island,2021-06,,,,,,,,,
Prince Edward Island,2021-07,,,,,,,,,
Prince Edward Island,2021-08,,,,,,,,,
Prince Edward Island,2021-09,,,,,,,,,
Prince Edward Island,2021-10,,,,,,,,,
Prince Edward Island,2021-11,,,,,,,,,
Prince Edward Island,2021-12,,,,,,,,,
Prince Edward Island,2022-01,,,,,,,,,
Prince Edward Island,2022-02,,,,,,,,,
Prince Edward Island,2022-03,,,,,,,,,
Prince Edward Island,2022-04,,,,,,,,,
Prince Edward Island,2022-05,,,,,,,,,
Prince Edward Island,2022-06,,,,,,,,,
Prince Edward Island,2022-07,,,,,,,,,
Prince Edward Island,2022-08,,,,,,,,,
Prince Edward Island,2022-09,,,,,,,,,
Prince Edward Island,2022-10,,,,,,,,,
Prince Edward Island,2022-11,,,,,,,,,
Prince Edward Island,2022-12,,,,,,,,,
Prince Edward Island,2023-01,,,,,,,,,
Quebec,1976-01,,,,,,,,,
Quebec,1976-02,,,,,,,,,
Quebec,1976-03,,,,,,,,,
Quebec,1976-04,,,,,,,,,
Quebec,1976-05,,,,,,,,,
Quebec,1976-06,,,,,,,,,
Quebec,1976-07,,,,,,,,,
Quebec,1976-08,,,,,,,,,
Quebec,1976-09,,,,,,,,,
Quebec,1976-10,,,,,,,,,
Quebec,1976-11,,,,,,,,,
Quebec,1976-12,,,,,,,,,
Quebec,1977-01,,,,,,,,,
Quebec,1977-02,,,,,,,,,
Quebec,1977-03,,,,,,,,,
Quebec,1977-04,,,,,,,,,
Quebec,1977-05,,,,,,,,,
Quebec,1977-06,,,,,,,,,
Quebec,1977-07,,,,,,,,,
Quebec,1977-08,,,,,,,,,
Quebec,1977-09,,,,,,,,,
Quebec,1977-10,,,,,,,,,
Quebec,1977-11,,,,,,,,,
Quebec,1977-12,,,,,,,,,
Quebec,1978-01,,,,,,,,,
Quebec,1978-02,,,,,,,,,
Quebec,1978-03,,,,,,,,,
Quebec,1978-04,,,,,,,,,
Quebec,1978-05,,,,,,,,,
Quebec,1978-06,,,,,,,,,
Quebec,1978-07,,,,,,,,,
Quebec,1978-08,,,,,,,,,
Quebec,1978-09,,,,,,,,,
Quebec,1978-10,,,,,,,,,
Quebec,1978-11,,,,,,,,,
Quebec,1978-12,,,,,,,,,
Quebec,1979-01,,,,,,,,,
Quebec,1979-02,,,,,,,,,
Quebec,1979-03,,,,,,,,,
Quebec,1979-04,,,,,,,,,
Quebec,1979-05,,,,,,,,,
Quebec,1979-06,,,,,,,,,
Quebec,1979-07,,,,,,,,,
Quebec,1979-08,,,,,,,,,
Quebec,1979-09,,,,,,,,,
Quebec,1979-10,,,,,,,,,
Quebec,1979-11,,,,,,,,,
Quebec,1979-12,,,,,,,,,
Quebec,1980-01,,,,,,,,,
Quebec,1980-02,,,,,,,,,
Quebec,1980-03,,,,,,,,,
Quebec,1980-04,,,,,,,,,
Quebec,1980-05,,,,,,,,,
Quebec,1980-06,,,,,,,,,
Quebec,1980-07,,,,,,,,,
Quebec,1980-08,,,,,,,,,
Quebec,1980-09,,,,,,,,,
Quebec,1980-10,,,,,,,,,
Quebec,1980-11,,,,,,,,,
Quebec,1980-12,,,,,,,,,
Quebec,1981-01,,,,,,,,,
Quebec,1981-02,,,,,,,,,
Quebec,1981-03,,,,,,,,,
Quebec,1981-04,,,,,,,,,
Quebec,1981-05,,,,,,,,,
Quebec,1981-06,,,,,,,,,
Quebec,1981-07,,,,,,,,,
Quebec,1981-08,,,,,,,,,
Quebec,1981-09,,,,,,,,,
Quebec,1981-10,,,,,,,,,
